acn,flight_phase,phase_Climb,phase_Cruise,phase_Descent,phase_Downwind,phase_FinalApproach,phase_Ground/Preflight(UAS),phase_Hovering(UAS),phase_InitialApproach,phase_InitialClimb,phase_Landing,phase_Parked,phase_ReturntoHome(UAS),phase_Takeoff/Launch,phase_Taxi,phase_flightseveraldays,phase_nan,phase_other
1662663,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662674,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662728,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662761,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663541,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662801,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662891,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1662900,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662918,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1662922,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662960,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663000,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662876,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1663557,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663562,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663593,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663823,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663899,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663905,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663923,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1663930,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663956,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1663815,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663966,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1663970,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663999,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664079,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664091,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1664093,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664098,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1663968,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1662618,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663810,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663765,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663622,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1663623,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1663642,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663677,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663683,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663685,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1663795,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1663693,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663702,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663703,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663721,Final Approach; Landing,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1663722,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663730,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663731,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663699,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664103,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662611,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662601,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661457,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1661444,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1661354,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1661323,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1661320,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661279,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661265,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1661231,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661216,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661177,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1661174,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661172,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661160,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661147,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1661140,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661082,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661060,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660223,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1666931,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1660418,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1660420,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660455,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1660464,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1661540,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660467,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1660641,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1660668,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1660749,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1660759,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661014,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1661042,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660621,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1661543,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661544,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661564,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662281,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662283,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662336,Taxi; Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1662339,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1662346,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662353,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1662248,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1662437,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662496,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662538,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662540,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662550,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1662572,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1662585,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662456,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662605,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662225,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1662146,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661568,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1661762,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1661909,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661955,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1661975,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1662016,Cruise; Taxi,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662151,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662037,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1662069,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1662083,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1662087,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1662089,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662107,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1662136,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1662051,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664104,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1660230,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664142,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1666169,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666100,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666080,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666074,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666072,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666064,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666058,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666041,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665997,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665976,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665970,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665925,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1665901,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1665892,Climb; Descent; Cruise,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665874,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665863,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665843,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665414,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1665419,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665453,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1665497,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1665525,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666170,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665535,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1665677,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665706,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665715,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665761,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665766,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665794,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665655,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666183,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1666234,Cruise; Parked; Taxi,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1666242,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666701,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666704,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666710,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666714,Descent; Cruise; Climb,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666716,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666723,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666668,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666727,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666754,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666804,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1666819,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666864,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1666890,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664119,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666748,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665388,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666638,Landing; Takeoff / Launch,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1666580,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666263,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666264,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666305,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1666306,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666323,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1666376,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666583,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1666394,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1666400,Parked; Taxi,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1666402,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666416,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666510,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1666558,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666575,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1666397,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1665343,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1666910,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1665327,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664720,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664709,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664649,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664648,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664615,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664614,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664593,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664581,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1664483,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664482,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664481,Initial Climb; Climb,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664478,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664447,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664417,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664411,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1664380,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1664376,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1665341,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664153,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1664166,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664176,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664192,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664207,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664734,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1664218,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664243,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1664274,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664312,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664336,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1664343,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664356,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1664238,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664743,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1664143,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664757,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664955,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664959,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1665002,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1665025,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665034,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665039,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664952,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665161,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665186,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1665229,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1665263,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665280,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1665306,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664749,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1665162,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1664949,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1665026,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664942,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664761,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664943,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1664791,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1664798,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664859,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664861,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664863,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664768,Initial Approach; Landing; Final Approach,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1664901,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1664907,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1664941,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1664931,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664935,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1664939,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1664871,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677772,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677790,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677794,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677808,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1677815,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1677824,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677823,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677838,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677844,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677858,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677868,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1677756,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677820,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677745,Final Approach; Landing,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1677577,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677718,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677871,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1677582,Other Rejected Takeoff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1677602,Initial Approach; Final Approach; Landing,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1677606,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1677621,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677623,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677731,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677625,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677643,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677654,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1677665,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677683,Other General Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1677711,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677717,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677636,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677873,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1678058,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677931,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1677556,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678527,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678516,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678506,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1678484,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678388,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678375,Other Traffic Pattern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1678371,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678367,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1678366,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1678360,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678359,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1678358,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678344,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1678233,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678207,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678079,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677935,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1677942,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677943,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
